dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,62.000000,-7.000000,0.000016,0.006219,1.243866,248.773163,0.523567
0.005000,62.000000,-7.000000,0.000078,0.018658,2.487732,248.773163,0.523569
0.005000,62.000000,-7.000000,0.000218,0.037316,3.731597,248.773163,0.523574
0.005000,62.000000,-7.000000,0.000466,0.062193,4.975463,248.773163,0.523583
0.005000,62.000000,-7.000000,0.000855,0.093290,6.219329,248.773163,0.523596
0.005000,62.000418,-6.999759,0.001415,0.130606,7.463195,248.773163,0.523615
0.005000,62.001078,-6.999378,0.002177,0.174141,8.707061,248.773163,0.523642
0.005000,62.001940,-6.998880,0.003172,0.223896,9.950927,248.773163,0.523676
0.005000,62.003030,-6.998250,0.004431,0.279870,11.194792,248.773163,0.523719
0.005000,62.004377,-6.997473,0.005986,0.342063,12.438658,248.773163,0.523773
0.005000,62.006006,-6.996532,0.007867,0.410476,13.682524,248.773163,0.523837
0.005000,62.007945,-6.995411,0.010106,0.485108,14.926390,248.773163,0.523914
0.005000,62.010220,-6.994097,0.012734,0.565959,16.170256,248.773163,0.524005
0.005000,62.012858,-6.992572,0.015782,0.653030,17.414121,248.773163,0.524110
0.005000,62.015887,-6.990821,0.019280,0.746319,18.657987,248.773163,0.524230
0.005000,62.019333,-6.988828,0.023260,0.845829,19.901853,248.773163,0.524367
0.005000,62.023222,-6.986578,0.027754,0.951557,21.145719,248.773163,0.524522
0.005000,62.027582,-6.984055,0.032791,1.063505,22.389585,248.773163,0.524695
0.005000,62.032440,-6.981243,0.038404,1.181673,23.633450,248.773163,0.524888
0.005000,62.037822,-6.978126,0.044624,1.306059,24.877316,248.773163,0.525102
0.005000,62.043754,-6.974688,0.051480,1.436665,26.121182,248.773163,0.525338
0.005000,62.050264,-6.970913,0.059006,1.573490,27.365048,248.773163,0.525597
0.005000,62.057379,-6.966785,0.067231,1.716535,28.608914,248.773163,0.525880
0.005000,62.065124,-6.962288,0.076187,1.865799,29.852780,248.773163,0.526188
0.005000,62.073526,-6.957406,0.085904,2.021282,31.096645,248.773163,0.526523
0.005000,62.082612,-6.952123,0.096415,2.182985,32.340511,248.773163,0.526885
0.005000,62.092409,-6.946421,0.107750,2.350906,33.584377,248.773163,0.527275
0.005000,62.102942,-6.940285,0.119940,2.525048,34.828243,248.773163,0.527695
0.005000,62.114238,-6.933698,0.133016,2.705408,36.072109,248.773163,0.528145
0.005000,62.126323,-6.926644,0.147009,2.891988,37.315974,248.773163,0.528627
0.005000,62.139223,-6.919104,0.161951,3.084787,38.559840,248.773163,0.529142
0.005000,62.152965,-6.911064,0.177873,3.283806,39.803706,248.773163,0.529690
0.005000,62.167574,-6.902504,0.194805,3.489044,41.047572,248.773163,0.530273
0.005000,62.183077,-6.893409,0.212779,3.700501,42.291438,248.773163,0.530893
0.005000,62.199499,-6.883760,0.231825,3.918177,43.535304,248.773163,0.531549
0.005000,62.216866,-6.873540,0.251976,4.142073,44.779169,248.773163,0.532243
