dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,40.000000,0.000000,0.000094,0.037463,7.492659,1498.531874,6.283159
0.005000,40.000000,0.000000,0.000468,0.112390,14.985319,1498.531874,6.283168
0.005000,40.000071,0.000000,0.001311,0.224780,22.477978,1498.531874,0.000002
0.005000,40.001570,0.000000,0.002810,0.374633,29.970637,1498.531874,0.000036
0.005000,40.003911,0.000000,0.005151,0.561949,37.463297,1498.531874,0.000090
0.005000,40.007283,0.000001,0.008523,0.786729,44.955956,1498.531874,0.000168
0.005000,40.011872,0.000002,0.013112,1.048972,52.448616,1498.531874,0.000274
0.005000,40.017867,0.000004,0.019106,1.348679,59.941275,1498.531874,0.000412
0.005000,40.025453,0.000007,0.026693,1.685848,67.433934,1498.531874,0.000586
0.005000,40.034819,0.000014,0.036058,2.060481,74.926594,1498.531874,0.000802
0.005000,40.046151,0.000025,0.047391,2.472578,82.419253,1498.531874,0.001064
0.005000,40.059638,0.000041,0.060878,2.922137,89.911912,1498.531874,0.001375
0.005000,40.075466,0.000066,0.076706,3.409160,97.404572,1498.531874,0.001740
0.005000,40.093823,0.000101,0.095063,3.933646,104.897231,1498.531874,0.002164
0.005000,40.114896,0.000152,0.116136,4.495596,112.389891,1498.531874,0.002652
0.005000,40.138873,0.000222,0.140113,5.095008,119.882550,1498.531874,0.003206
0.005000,40.165940,0.000318,0.167180,5.731884,127.375209,1498.531874,0.003833
0.005000,40.196285,0.000445,0.197525,6.406224,134.867869,1498.531874,0.004536
0.005000,40.230001,0.000611,0.231242,7.080563,134.867869,0.000000,0.005318
0.005000,40.267089,0.000824,0.268331,7.754902,134.867869,0.000000,0.006180
0.005000,40.307549,0.001093,0.308791,8.429242,134.867869,-0.000000,0.007121
0.005000,40.351380,0.001428,0.352623,9.103581,134.867869,-0.000000,0.008142
0.005000,40.398582,0.001838,0.399827,9.777920,134.867869,0.000000,0.009243
0.005000,40.449155,0.002335,0.450402,10.452260,134.867869,-0.000000,0.010425
0.005000,40.503098,0.002932,0.504350,11.126599,134.867869,0.000000,0.011687
0.005000,40.560413,0.003640,0.561668,11.800939,134.867869,0.000000,0.013031
0.005000,40.621098,0.004474,0.622359,12.475278,134.867869,0.000000,0.014457
0.005000,40.685153,0.005449,0.686421,13.149617,134.867869,0.000000,0.015966
0.005000,40.752577,0.006579,0.753855,13.823957,134.867869,0.000000,0.017557
0.005000,40.823371,0.007881,0.824661,14.498296,134.867869,-0.000000,0.019232
0.005000,40.897533,0.009373,0.898838,15.172635,134.867869,0.000000,0.020990
0.005000,40.975063,0.011072,0.976387,15.846975,134.867869,-0.000000,0.022834
0.005000,41.055961,0.012997,1.057308,16.521314,134.867869,0.000000,0.024762
0.005000,41.140226,0.015169,1.141600,17.195653,134.867869,0.000000,0.026776
0.005000,41.227856,0.017608,1.229264,17.869993,134.867869,-0.000000,0.028877
0.005000,41.318851,0.020336,1.320300,18.544332,134.867869,0.000000,0.031064
0.005000,41.413209,0.023376,1.414708,19.218671,134.867869,-0.000000,0.033340
0.005000,41.510930,0.026751,1.512487,19.893011,134.867869,0.000000,0.035704
0.005000,41.612012,0.030485,1.613638,20.567350,134.867869,-0.000000,0.038158
0.005000,41.716453,0.034605,1.718160,21.241689,134.867869,0.000000,0.040701
0.005000,41.824252,0.039137,1.826055,21.916029,134.867869,0.000000,0.043336
0.005000,41.935407,0.044109,1.937321,22.590368,134.867869,0.000000,0.046062
0.005000,42.049916,0.049549,2.051958,23.264707,134.867869,0.000000,0.048881
0.005000,42.167776,0.055487,2.169968,23.939047,134.867869,-0.000000,0.051793
0.005000,42.288984,0.061953,2.291349,24.613386,134.867869,0.000000,0.054800
0.005000,42.413539,0.068979,2.416102,25.287725,134.867869,0.000000,0.057902
0.005000,42.541437,0.076598,2.544226,25.962065,134.867869,0.000000,0.061100
0.005000,42.672674,0.084843,2.675722,26.636404,134.867869,-0.000000,0.064395
0.005000,42.807247,0.093750,2.810590,27.310743,134.867869,0.000000,0.067789
0.005000,42.945153,0.103355,2.948830,27.985083,134.867869,-0.000000,0.071281
0.005000,43.086386,0.113694,3.090441,28.659422,134.867869,0.000000,0.074873
0.005000,43.230943,0.124806,3.235424,29.333761,134.867869,-0.000000,0.078567
0.005000,43.378817,0.136730,3.383779,30.008101,134.867869,0.000000,0.082362
0.005000,43.530004,0.149507,3.535505,30.682440,134.867869,-0.000000,0.086261
0.005000,43.684499,0.163178,3.690603,31.356779,134.867869,0.000000,0.090264
0.005000,43.842294,0.177787,3.849073,32.031119,134.867869,0.000000,0.094372
0.005000,44.003382,0.193377,4.010914,32.705458,134.867869,0.000000,0.098586
0.005000,44.167758,0.209993,4.176127,33.379797,134.867869,0.000000,0.102907
0.005000,44.335412,0.227682,4.344712,34.054137,134.867869,-0.000000,0.107336
0.005000,44.506336,0.246491,4.516669,34.728476,134.867869,0.000000,0.111875
0.005000,44.680522,0.266470,4.691997,35.402816,134.867869,-0.000000,0.116524
