dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,121.000000,-59.000000,0.000093,0.037111,7.422216,1484.443240,3.141619
0.005000,121.000000,-59.000000,0.000464,0.111333,14.844432,1484.443240,3.141611
0.005000,120.999941,-59.000000,0.001299,0.222666,22.266649,1484.443240,3.141591
0.005000,120.998456,-59.000000,0.002783,0.371111,29.688865,1484.443240,3.141557
0.005000,120.996137,-59.000000,0.005103,0.556666,37.111081,1484.443240,3.141504
0.005000,120.992797,-58.999999,0.008443,0.779333,44.533297,1484.443240,3.141427
0.005000,120.988251,-58.999998,0.012989,1.039110,51.955513,1484.443240,3.141322
0.005000,120.982313,-58.999996,0.018927,1.335999,59.377730,1484.443240,3.141185
0.005000,120.974798,-58.999993,0.026442,1.669999,66.799946,1484.443240,3.141012
0.005000,120.965613,-58.999986,0.035627,2.003998,66.799946,0.000000,3.140800
0.005000,120.954758,-58.999976,0.046482,2.337998,66.799946,0.000000,3.140550
0.005000,120.942233,-58.999962,0.059007,2.671998,66.799946,-0.000000,3.140261
0.005000,120.928038,-58.999940,0.073202,3.005998,66.799946,0.000000,3.139933
0.005000,120.912173,-58.999911,0.089067,3.339997,66.799946,0.000000,3.139567
0.005000,120.894638,-58.999872,0.106602,3.673997,66.799946,0.000000,3.139162
0.005000,120.875433,-58.999821,0.125807,4.007997,66.799946,-0.000000,3.138718
0.005000,120.854558,-58.999756,0.146682,4.341996,66.799946,0.000000,3.138234
0.005000,120.832014,-58.999674,0.169227,4.675996,66.799946,0.000000,3.137712
0.005000,120.807799,-58.999574,0.193442,5.009996,66.799946,-0.000000,3.137151
0.005000,120.781914,-58.999451,0.219326,5.343996,66.799946,-0.000000,3.136551
0.005000,120.754360,-58.999303,0.246881,5.677995,66.799946,0.000000,3.135911
0.005000,120.725135,-58.999127,0.276106,6.011995,66.799946,0.000000,3.135232
0.005000,120.694241,-58.998920,0.307001,6.345995,66.799946,0.000000,3.134514
0.005000,120.661677,-58.998677,0.339566,6.679995,66.799946,-0.000000,3.133755
0.005000,120.627443,-58.998395,0.373801,7.013994,66.799946,0.000000,3.132957
0.005000,120.591540,-58.998070,0.409706,7.347994,66.799946,0.000000,3.132119
0.005000,120.553966,-58.997697,0.447281,7.681994,66.799946,-0.000000,3.131241
0.005000,120.514724,-58.997273,0.486526,8.015993,66.799946,-0.000000,3.130323
0.005000,120.473812,-58.996792,0.527441,8.349993,66.799946,0.000000,3.129364
0.005000,120.431230,-58.996250,0.570026,8.683993,66.799946,-0.000000,3.128365
0.005000,120.386979,-58.995642,0.614281,9.017993,66.799946,0.000000,3.127325
0.005000,120.341059,-58.994962,0.660206,9.351992,66.799946,0.000000,3.126244
0.005000,120.293470,-58.994205,0.707801,9.685992,66.799946,-0.000000,3.125123
0.005000,120.244213,-58.993365,0.757066,10.019992,66.799946,0.000000,3.123960
0.005000,120.193286,-58.992436,0.808001,10.353992,66.799946,-0.000000,3.122755
0.005000,120.140691,-58.991412,0.860606,10.687991,66.799946,0.000000,3.121509
0.005000,120.086428,-58.990287,0.914881,11.021991,66.799946,-0.000000,3.120221
0.005000,120.030496,-58.989055,0.970826,11.355991,66.799946,0.000000,3.118891
0.005000,119.972897,-58.987707,1.028441,11.689991,66.799946,0.000000,3.117519
0.005000,119.913631,-58.986238,1.087726,12.023990,66.799946,-0.000000,3.116105
0.005000,119.852697,-58.984641,1.148681,12.357990,66.799946,0.000000,3.114647
0.005000,119.790096,-58.982906,1.211306,12.691990,66.799946,0.000000,3.113147
0.005000,119.725828,-58.981028,1.275601,13.025989,66.799946,-0.000000,3.111603
0.005000,119.659894,-58.978998,1.341566,13.359989,66.799946,0.000000,3.110016
0.005000,119.592295,-58.976807,1.409201,13.693989,66.799946,0.000000,3.108386
0.005000,119.523030,-58.974449,1.478505,14.027989,66.799946,-0.000000,3.106711
