dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,57.000000,5.000000,0.000091,0.036404,7.280813,1456.162651,5.934148
0.005000,57.000000,5.000000,0.000455,0.109212,14.561627,1456.162651,5.934136
0.005000,57.000265,4.999903,0.001274,0.218424,21.842440,1456.162651,5.934111
0.005000,57.001634,4.999405,0.002730,0.364041,29.123253,1456.162651,5.934065
0.005000,57.003772,4.998627,0.005006,0.546061,36.404066,1456.162651,5.933994
0.005000,57.006850,4.997506,0.008282,0.764485,43.684880,1456.162651,5.933891
0.005000,57.011040,4.995979,0.012741,1.019314,50.965693,1456.162651,5.933751
0.005000,57.016513,4.993985,0.018566,1.310546,58.246506,1456.162651,5.933569
0.005000,57.023438,4.991459,0.025938,1.638183,65.527319,1456.162651,5.933338
0.005000,57.031988,4.988338,0.035039,2.002224,72.808133,1456.162651,5.933053
0.005000,57.042331,4.984559,0.046051,2.402668,80.088946,1456.162651,5.932707
0.005000,57.054639,4.980057,0.059157,2.839517,87.369759,1456.162651,5.932297
0.005000,57.069081,4.974766,0.074537,3.312770,94.650572,1456.162651,5.931814
0.005000,57.085828,4.968622,0.092375,3.822427,101.931386,1456.162651,5.931255
0.005000,57.105048,4.961557,0.112853,4.368488,109.212199,1456.162651,5.930612
0.005000,57.126910,4.953504,0.136151,4.950953,116.493012,1456.162651,5.929880
0.005000,57.151498,4.944425,0.162362,5.533418,116.493012,0.000000,5.929057
0.005000,57.178810,4.934313,0.191485,6.115883,116.493012,0.000000,5.928142
0.005000,57.208842,4.923161,0.223521,6.698348,116.493012,0.000000,5.927134
0.005000,57.241591,4.910961,0.258469,7.280813,116.493012,-0.000000,5.926035
0.005000,57.277054,4.897704,0.296329,7.863278,116.493012,0.000000,5.924843
0.005000,57.315228,4.883380,0.337102,8.445743,116.493012,-0.000000,5.923558
0.005000,57.356107,4.867978,0.380787,9.028208,116.493012,0.000000,5.922181
0.005000,57.399689,4.851487,0.427384,9.610673,116.493012,-0.000000,5.920710
0.005000,57.445968,4.833895,0.476893,10.193139,116.493012,0.000000,5.919147
0.005000,57.494939,4.815190,0.529315,10.775604,116.493012,-0.000000,5.917490
0.005000,57.546597,4.795357,0.584649,11.358069,116.493012,0.000000,5.915739
0.005000,57.600936,4.774383,0.642896,11.940534,116.493012,-0.000000,5.913894
0.005000,57.657950,4.752252,0.704055,12.522999,116.493012,0.000000,5.911955
0.005000,57.717633,4.728949,0.768126,13.105464,116.493012,0.000000,5.909922
0.005000,57.779978,4.704457,0.835109,13.687929,116.493012,0.000000,5.907794
0.005000,57.844978,4.678758,0.905005,14.270394,116.493012,-0.000000,5.905571
0.005000,57.912626,4.651835,0.977813,14.852859,116.493012,0.000000,5.903253
0.005000,57.982913,4.623669,1.053534,15.435324,116.493012,0.000000,5.900840
0.005000,58.055831,4.594239,1.132166,16.017789,116.493012,-0.000000,5.898330
0.005000,58.131371,4.563527,1.213712,16.600254,116.493012,0.000000,5.895725
0.005000,58.209524,4.531510,1.298169,17.182719,116.493012,-0.000000,5.893023
0.005000,58.290282,4.498167,1.385539,17.765184,116.493012,0.000000,5.890225
0.005000,58.373632,4.463475,1.475821,18.347649,116.493012,0.000000,5.887330
0.005000,58.459566,4.427411,1.569015,18.930114,116.493012,-0.000000,5.884338
0.005000,58.548071,4.389951,1.665122,19.512580,116.493012,0.000000,5.881248
0.005000,58.639137,4.351069,1.764141,20.095045,116.493012,0.000000,5.878061
0.005000,58.732751,4.310741,1.866072,20.677510,116.493012,-0.000000,5.874776
0.005000,58.828901,4.268940,1.970916,21.259975,116.493012,0.000000,5.871394
0.005000,58.927574,4.225638,2.078672,21.842440,116.493012,0.000000,5.867912
0.005000,59.028756,4.180809,2.189341,22.424905,116.493012,0.000000,5.864333
0.005000,59.132434,4.134424,2.302921,23.007370,116.493012,-0.000000,5.860655
0.005000,59.238591,4.086453,2.419414,23.589835,116.493012,0.000000,5.856878
0.005000,59.347214,4.036867,2.538820,24.172300,116.493012,0.000000,5.853002
0.005000,59.458285,3.985635,2.661137,24.754765,116.493012,0.000000,5.849028
0.005000,59.571789,3.932727,2.786367,25.337230,116.493012,-0.000000,5.844954
0.005000,59.687709,3.878109,2.914510,25.919695,116.493012,0.000000,5.840781
0.005000,59.806026,3.821750,3.045564,26.502160,116.493012,0.000000,5.836510
0.005000,59.926723,3.763617,3.179531,27.084625,116.493012,0.000000,5.832139
0.005000,60.049779,3.703675,3.316410,27.667090,116.493012,0.000000,5.827670
0.005000,60.175176,3.641890,3.456202,28.249555,116.493012,-0.000000,5.823101
0.005000,60.302892,3.578228,3.598906,28.832020,116.493012,0.000000,5.818434
0.005000,60.432908,3.512653,3.744522,29.414486,116.493012,0.000000,5.813669
0.005000,60.565199,3.445129,3.893051,29.996951,116.493012,0.000000,5.808805
0.005000,60.699746,3.375619,4.044492,30.579416,116.493012,0.000000,5.803843
0.005000,60.836522,3.304086,4.198845,31.161881,116.493012,0.000000,5.798784
0.005000,60.975506,3.230492,4.356111,31.744346,116.493012,0.000000,5.793628
0.005000,61.116671,3.154800,4.516288,32.326811,116.493012,0.000000,5.788376
0.005000,61.259992,3.076971,4.679379,32.909276,116.493012,-0.000000,5.783027
0.005000,61.405443,2.996966,4.845381,33.491741,116.493012,0.000000,5.777583
0.005000,61.552996,2.914745,5.014296,34.074206,116.493012,-0.000000,5.772044
0.005000,61.702624,2.830270,5.186123,34.656671,116.493012,0.000000,5.766411
0.005000,61.854298,2.743501,5.360863,35.239136,116.493012,-0.000000,5.760685
0.005000,62.007987,2.654397,5.538515,35.821601,116.493012,0.000000,5.754867
0.005000,62.163663,2.562917,5.719079,36.404066,116.493012,-0.000000,5.748958
0.005000,62.321293,2.469022,5.902555,36.986531,116.493012,0.000000,5.742959
0.005000,62.480846,2.372671,6.088944,37.568996,116.493012,-0.000000,5.736870
0.005000,62.642288,2.273822,6.278245,38.151461,116.493012,0.000000,5.730695
0.005000,62.805587,2.172435,6.470459,38.733927,116.493012,-0.000000,5.724433
0.005000,62.970708,2.068469,6.665585,39.316392,116.493012,0.000000,5.718086
0.005000,63.137616,1.961882,6.863623,39.898857,116.493012,-0.000000,5.711656
0.005000,63.306275,1.852634,7.064573,40.481322,116.493012,0.000000,5.705144
0.005000,63.476649,1.740685,7.268436,41.063787,116.493012,0.000000,5.698553
0.005000,63.648700,1.625993,7.475211,41.646252,116.493012,0.000000,5.691884
0.005000,63.822390,1.508518,7.684898,42.228717,116.493012,-0.000000,5.685139
0.005000,63.997681,1.388219,7.897498,42.811182,116.493012,0.000000,5.678319
0.005000,64.174532,1.265058,8.113010,43.393647,116.493012,0.000000,5.671429
0.005000,64.352905,1.138994,8.331435,43.976112,116.493012,-0.000000,5.664468
0.005000,64.532758,1.009988,8.552771,44.558577,116.493012,0.000000,5.657441
0.005000,64.714051,0.878001,8.777020,45.141042,116.493012,-0.000000,5.650349
0.005000,64.896741,0.742995,9.004182,45.723507,116.493012,0.000000,5.643195
0.005000,65.080786,0.604933,9.234255,46.305972,116.493012,0.000000,5.635982
0.005000,65.266143,0.463778,9.467241,46.888437,116.493012,0.000000,5.628712
0.005000,65.452769,0.319492,9.703140,47.470902,116.493012,-0.000000,5.621389
0.005000,65.640621,0.172041,9.941951,48.053367,116.493012,0.000000,5.614015
0.005000,65.829655,0.021388,10.183674,48.635833,116.493012,-0.000000,5.606593
0.005000,66.019825,-0.132499,10.428309,49.218298,116.493012,0.000000,5.599127
0.005000,66.211089,-0.289654,10.675856,49.800763,116.493012,-0.000000,5.591620
0.005000,66.403400,-0.450111,10.926316,50.383228,116.493012,0.000000,5.584075
0.005000,66.596715,-0.613899,11.179689,50.965693,116.493012,0.000000,5.576496
