dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,55.000000,4.000000,0.000049,0.019779,3.955827,791.165473,5.934115
0.005000,55.000000,4.000000,0.000247,0.059337,7.911655,791.165473,5.934118
0.005000,55.000359,3.999869,0.000692,0.118675,11.867482,791.165473,5.934127
0.005000,55.001103,3.999599,0.001483,0.197791,15.823309,791.165473,5.934142
0.005000,55.002264,3.999176,0.002720,0.296687,19.779137,791.165473,5.934165
0.005000,55.003937,3.998567,0.004500,0.415362,23.734964,791.165473,5.934199
0.005000,55.006214,3.997739,0.006923,0.553816,27.690792,791.165473,5.934244
0.005000,55.009188,3.996657,0.010087,0.712049,31.646619,791.165473,5.934304
0.005000,55.012952,3.995288,0.014093,0.890061,35.602446,791.165473,5.934380
0.005000,55.017599,3.993598,0.019037,1.087853,39.558274,791.165473,5.934473
0.005000,55.023222,3.991554,0.025021,1.305423,43.514101,791.165473,5.934586
0.005000,55.029915,3.989122,0.032141,1.542773,47.469928,791.165473,5.934720
0.005000,55.037769,3.986269,0.040498,1.799901,51.425756,791.165473,5.934878
0.005000,55.046880,3.982962,0.050190,2.076809,55.381583,791.165473,5.935061
0.005000,55.057338,3.979168,0.061315,2.373496,59.337410,791.165473,5.935270
0.005000,55.069239,3.974854,0.073974,2.689963,63.293238,791.165473,5.935509
0.005000,55.082675,3.969986,0.088264,3.026208,67.249065,791.165473,5.935778
0.005000,55.097740,3.964534,0.104285,3.382232,71.204893,791.165473,5.936080
0.005000,55.114527,3.958465,0.122136,3.758036,75.160720,791.165473,5.936417
0.005000,55.133130,3.951746,0.141915,4.153619,79.116547,791.165473,5.936789
0.005000,55.153643,3.944347,0.163722,4.568981,83.072375,791.165473,5.937200
0.005000,55.176159,3.936235,0.187655,5.004122,87.028202,791.165473,5.937650
0.005000,55.200773,3.927382,0.213812,5.459042,90.984029,791.165473,5.938143
0.005000,55.227579,3.917755,0.242294,5.933741,94.939857,791.165473,5.938678
0.005000,55.256625,3.907343,0.273150,6.408440,94.939857,-0.000000,5.939258
0.005000,55.287911,3.896148,0.306379,6.883140,94.939857,0.000000,5.939883
0.005000,55.321440,3.884176,0.341981,7.357839,94.939857,0.000000,5.940551
0.005000,55.357213,3.871430,0.379957,7.832538,94.939857,0.000000,5.941264
0.005000,55.395232,3.857915,0.420307,8.307237,94.939857,-0.000000,5.942021
