dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,121.000000,59.000000,0.000016,0.006219,1.243869,248.773759,3.141570
0.005000,121.000000,59.000000,0.000078,0.018658,2.487738,248.773759,3.141571
0.005000,121.000000,59.000000,0.000218,0.037316,3.731606,248.773759,3.141574
0.005000,121.000000,59.000000,0.000466,0.062193,4.975475,248.773759,3.141578
0.005000,121.000000,59.000000,0.000855,0.093290,6.219344,248.773759,3.141585
0.005000,120.999913,59.000000,0.001415,0.130606,7.463213,248.773759,3.141594
0.005000,120.999152,59.000000,0.002177,0.174142,8.707082,248.773759,3.141607
0.005000,120.998156,59.000000,0.003172,0.223896,9.950950,248.773759,3.141624
0.005000,120.996897,59.000000,0.004431,0.279870,11.194819,248.773759,3.141646
0.005000,120.995342,59.000000,0.005986,0.342064,12.438688,248.773759,3.141673
0.005000,120.993461,59.000000,0.007867,0.410477,13.682557,248.773759,3.141705
0.005000,120.991222,58.999999,0.010106,0.485109,14.926426,248.773759,3.141743
0.005000,120.988594,58.999999,0.012734,0.565960,16.170294,248.773759,3.141788
0.005000,120.985547,58.999998,0.015782,0.653031,17.414163,248.773759,3.141841
0.005000,120.982048,58.999997,0.019280,0.746321,18.658032,248.773759,3.141901
0.005000,120.978068,58.999996,0.023260,0.845831,19.901901,248.773759,3.141969
0.005000,120.973574,58.999994,0.027754,0.951560,21.145769,248.773759,3.142046
0.005000,120.968537,58.999992,0.032791,1.063508,22.389638,248.773759,3.142133
0.005000,120.962924,58.999988,0.038404,1.181675,23.633507,248.773759,3.142229
0.005000,120.956705,58.999984,0.044624,1.306062,24.877376,248.773759,3.142336
0.005000,120.949848,58.999978,0.051481,1.436668,26.121245,248.773759,3.142454
0.005000,120.942322,58.999971,0.059006,1.573494,27.365113,248.773759,3.142584
0.005000,120.934097,58.999963,0.067231,1.716539,28.608982,248.773759,3.142725
0.005000,120.925141,58.999952,0.076187,1.865803,29.852851,248.773759,3.142880
0.005000,120.915424,58.999939,0.085905,2.021287,31.096720,248.773759,3.143047
0.005000,120.904913,58.999922,0.096415,2.182990,32.340589,248.773759,3.143228
0.005000,120.893578,58.999903,0.107750,2.350912,33.584457,248.773759,3.143423
0.005000,120.881388,58.999879,0.119940,2.525054,34.828326,248.773759,3.143634
0.005000,120.868312,58.999851,0.133016,2.705415,36.072195,248.773759,3.143859
0.005000,120.854319,58.999817,0.147010,2.891995,37.316064,248.773759,3.144101
0.005000,120.839377,58.999778,0.161952,3.084795,38.559933,248.773759,3.144359
0.005000,120.823455,58.999732,0.177873,3.283814,39.803801,248.773759,3.144635
0.005000,120.806523,58.999678,0.194805,3.489052,41.047670,248.773759,3.144928
0.005000,120.788549,58.999615,0.212779,3.700510,42.291539,248.773759,3.145239
0.005000,120.769503,58.999543,0.231826,3.918187,43.535408,248.773759,3.145569
0.005000,120.749352,58.999459,0.251977,4.142083,44.779277,248.773759,3.145919
0.005000,120.728067,58.999363,0.273262,4.372199,46.023145,248.773759,3.146288
0.005000,120.705615,58.999253,0.295714,4.608534,47.267014,248.773759,3.146678
0.005000,120.681967,58.999128,0.319363,4.851088,48.510883,248.773759,3.147090
0.005000,120.657090,58.998986,0.344241,5.099862,49.754752,248.773759,3.147523
