dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,40.000000,0.000000,0.000048,0.019102,3.820372,764.074464,0.000000
0.005000,40.000000,0.000000,0.000239,0.057306,7.640745,764.074464,0.000000
0.005000,40.000219,0.000000,0.000669,0.114611,11.461117,764.074464,0.000000
0.005000,40.000983,0.000000,0.001433,0.191019,15.281489,764.074464,0.000000
0.005000,40.002177,0.000000,0.002627,0.286528,19.101862,764.074464,0.000000
0.005000,40.003896,0.000000,0.004346,0.401139,22.922234,764.074464,0.000000
0.005000,40.006188,0.000000,0.006638,0.515750,22.922234,0.000000,0.000000
0.005000,40.009053,0.000000,0.009503,0.630361,22.922234,-0.000000,0.000000
0.005000,40.012492,0.000000,0.012942,0.744973,22.922234,0.000000,0.000000
0.005000,40.016503,0.000000,0.016953,0.859584,22.922234,0.000000,0.000000
0.005000,40.021087,0.000000,0.021537,0.974195,22.922234,0.000000,0.000000
0.005000,40.026245,0.000000,0.026695,1.088806,22.922234,0.000000,0.000000
0.005000,40.031975,0.000000,0.032425,1.203417,22.922234,-0.000000,0.000000
0.005000,40.038279,0.000000,0.038729,1.318028,22.922234,0.000000,0.000000
0.005000,40.045156,0.000000,0.045606,1.432640,22.922234,0.000000,0.000000
0.005000,40.052605,0.000000,0.053055,1.547251,22.922234,0.000000,0.000000
0.005000,40.060628,0.000000,0.061078,1.661862,22.922234,0.000000,0.000000
0.005000,40.069224,0.000000,0.069674,1.776473,22.922234,-0.000000,0.000000
0.005000,40.078393,0.000000,0.078843,1.891084,22.922234,0.000000,0.000000
0.005000,40.088135,0.000000,0.088585,2.005695,22.922234,0.000000,0.000000
0.005000,40.098450,0.000000,0.098900,2.120307,22.922234,0.000000,0.000000
0.005000,40.109338,0.000000,0.109788,2.234918,22.922234,-0.000000,0.000000
0.005000,40.120799,0.000000,0.121249,2.349529,22.922234,0.000000,0.000000
0.005000,40.132833,0.000000,0.133283,2.464140,22.922234,0.000000,0.000000
0.005000,40.145440,0.000000,0.145890,2.578751,22.922234,-0.000000,0.000000
0.005000,40.158621,0.000000,0.159071,2.693362,22.922234,0.000000,0.000000
0.005000,40.172374,0.000000,0.172824,2.807974,22.922234,0.000000,0.000000
0.005000,40.186700,0.000000,0.187150,2.922585,22.922234,-0.000000,0.000000
0.005000,40.201600,0.000000,0.202050,3.037196,22.922234,0.000000,0.000000
0.005000,40.217072,0.000000,0.217522,3.151807,22.922234,0.000000,0.000000
0.005000,40.233118,0.000000,0.233568,3.266418,22.922234,0.000000,0.000000
0.005000,40.249737,0.000000,0.250187,3.381030,22.922234,0.000000,0.000000
0.005000,40.266928,0.000000,0.267378,3.495641,22.922234,-0.000000,0.000000
0.005000,40.284693,0.000000,0.285143,3.610252,22.922234,0.000000,0.000000
0.005000,40.303031,0.000000,0.303481,3.724863,22.922234,-0.000000,0.000000
0.005000,40.321942,0.000000,0.322392,3.839474,22.922234,0.000000,0.000000
0.005000,40.341426,0.000000,0.341876,3.954085,22.922234,0.000000,0.000000
0.005000,40.361483,0.000000,0.361933,4.068697,22.922234,-0.000000,0.000000
0.005000,40.382113,0.000000,0.382563,4.183308,22.922234,-0.000000,0.000000
0.005000,40.403316,0.000000,0.403766,4.297919,22.922234,0.000000,0.000000
0.005000,40.425092,0.000000,0.425542,4.412530,22.922234,0.000000,0.000000
0.005000,40.447441,0.000000,0.447891,4.527141,22.922234,0.000000,0.000000
0.005000,40.470363,0.000000,0.470813,4.641752,22.922234,0.000000,0.000000
0.005000,40.493858,0.000000,0.494308,4.756364,22.922234,-0.000000,0.000000
0.005000,40.517927,0.000000,0.518377,4.870975,22.922234,0.000000,0.000000
0.005000,40.542568,0.000000,0.543018,4.985586,22.922234,0.000000,0.000000
0.005000,40.567783,0.000000,0.568233,5.100197,22.922234,0.000000,0.000000
0.005000,40.593570,0.000000,0.594020,5.214808,22.922234,0.000000,0.000000
0.005000,40.619931,0.000000,0.620381,5.329419,22.922234,-0.000000,0.000000
0.005000,40.646864,0.000000,0.647314,5.444031,22.922234,0.000000,0.000000
0.005000,40.674371,0.000000,0.674821,5.558642,22.922234,-0.000000,0.000000
0.005000,40.702451,0.000000,0.702901,5.673253,22.922234,0.000000,0.000000
0.005000,40.731104,0.000000,0.731554,5.787864,22.922234,0.000000,0.000000
0.005000,40.760329,0.000000,0.760779,5.902475,22.922234,-0.000000,0.000000
0.005000,40.790128,0.000000,0.790578,6.017086,22.922234,0.000000,0.000000
0.005000,40.820500,0.000000,0.820950,6.131698,22.922234,-0.000000,0.000000
0.005000,40.851445,0.000000,0.851895,6.246309,22.922234,0.000000,0.000000
0.005000,40.882963,0.000000,0.883413,6.360920,22.922234,0.000000,0.000000
0.005000,40.915054,0.000000,0.915504,6.475531,22.922234,-0.000000,0.000000
0.005000,40.947719,0.000000,0.948169,6.590142,22.922234,0.000000,0.000000
0.005000,40.980956,0.000000,0.981406,6.704753,22.922234,-0.000000,0.000000
0.005000,41.014766,0.000000,1.015216,6.819365,22.922234,0.000000,0.000000
0.005000,41.049150,0.000000,1.049600,6.933976,22.922234,0.000000,0.000000
0.005000,41.084106,0.000000,1.084556,7.048587,22.922234,-0.000000,0.000000
0.005000,41.119635,0.000000,1.120085,7.163198,22.922234,0.000000,0.000000
0.005000,41.155738,0.000000,1.156188,7.277809,22.922234,-0.000000,0.000000
0.005000,41.192414,0.000000,1.192864,7.392420,22.922234,0.000000,0.000000
0.005000,41.229662,0.000000,1.230112,7.507032,22.922234,0.000000,0.000000
0.005000,41.267484,0.000000,1.267934,7.621643,22.922234,-0.000000,0.000000
0.005000,41.305879,0.000000,1.306329,7.736254,22.922234,0.000000,0.000000
0.005000,41.344846,0.000000,1.345296,7.850865,22.922234,-0.000000,0.000000
0.005000,41.384387,0.000000,1.384837,7.965476,22.922234,0.000000,0.000000
0.005000,41.424501,0.000000,1.424951,8.080087,22.922234,0.000000,0.000000
0.005000,41.465188,0.000000,1.465638,8.194699,22.922234,-0.000000,0.000000
0.005000,41.506448,0.000000,1.506898,8.309310,22.922234,0.000000,0.000000
0.005000,41.548281,0.000000,1.548731,8.423921,22.922234,0.000000,0.000000
0.005000,41.590687,0.000000,1.591137,8.538532,22.922234,0.000000,0.000000
0.005000,41.633667,0.000000,1.634117,8.653143,22.922234,0.000000,0.000000
0.005000,41.677219,0.000000,1.677669,8.767754,22.922234,-0.000000,0.000000
0.005000,41.721344,0.000000,1.721794,8.882366,22.922234,0.000000,0.000000
0.005000,41.766042,0.000000,1.766492,8.996977,22.922234,0.000000,0.000000
0.005000,41.811314,0.000000,1.811764,9.111588,22.922234,0.000000,0.000000
0.005000,41.857158,0.000000,1.857608,9.226199,22.922234,0.000000,0.000000
0.005000,41.903576,0.000000,1.904026,9.340810,22.922234,-0.000000,0.000000
0.005000,41.950566,0.000000,1.951016,9.455421,22.922234,0.000000,0.000000
0.005000,41.998130,0.000000,1.998580,9.570033,22.922234,0.000000,0.000000
0.005000,42.046267,0.000000,2.046717,9.684644,22.922234,0.000000,0.000000
0.005000,42.094976,0.000000,2.095426,9.799255,22.922234,0.000000,0.000000
0.005000,42.144259,0.000000,2.144709,9.913866,22.922234,-0.000000,0.000000
0.005000,42.194115,0.000000,2.194565,10.028477,22.922234,0.000000,0.000000
0.005000,42.244544,0.000000,2.244994,10.143089,22.922234,0.000000,0.000000
0.005000,42.295546,0.000000,2.295996,10.257700,22.922234,0.000000,0.000000
0.005000,42.347121,0.000000,2.347571,10.372311,22.922234,0.000000,0.000000
0.005000,42.399269,0.000000,2.399719,10.486922,22.922234,-0.000000,0.000000
0.005000,42.451990,0.000000,2.452440,10.601533,22.922234,0.000000,0.000000
0.005000,42.505284,0.000000,2.505734,10.716144,22.922234,-0.000000,0.000000
0.005000,42.559152,0.000000,2.559602,10.830756,22.922234,0.000000,0.000000
0.005000,42.613592,0.000000,2.614042,10.945367,22.922234,-0.000000,0.000000
0.005000,42.668605,0.000000,2.669055,11.059978,22.922234,0.000000,0.000000
0.005000,42.724192,0.000000,2.724642,11.174589,22.922234,0.000000,0.000000
0.005000,42.780351,0.000000,2.780801,11.289200,22.922234,0.000000,0.000000
0.005000,42.837084,0.000000,2.837534,11.403811,22.922234,-0.000000,0.000000
0.005000,42.894389,0.000000,2.894839,11.518423,22.922234,0.000000,0.000000
0.005000,42.952268,0.000000,2.952718,11.633034,22.922234,0.000000,0.000000
0.005000,43.010720,0.000000,3.011170,11.747645,22.922234,-0.000000,0.000000
0.005000,43.069744,0.000000,3.070194,11.862256,22.922234,0.000000,0.000000
0.005000,43.129342,0.000000,3.129792,11.976867,22.922234,0.000000,0.000000
0.005000,43.189513,0.000000,3.189963,12.091478,22.922234,-0.000000,0.000000
0.005000,43.250257,0.000000,3.250707,12.206090,22.922234,0.000000,0.000000
0.005000,43.311574,0.000000,3.312024,12.320701,22.922234,0.000000,0.000000
0.005000,43.373464,0.000000,3.373914,12.435312,22.922234,0.000000,0.000000
0.005000,43.435927,0.000000,3.436377,12.549923,22.922234,-0.000000,0.000000
0.005000,43.498963,0.000000,3.499413,12.664534,22.922234,0.000000,0.000000
0.005000,43.562572,0.000000,3.563022,12.779145,22.922234,0.000000,0.000000
0.005000,43.626755,0.000000,3.627205,12.893757,22.922234,-0.000000,0.000000
0.005000,43.691510,0.000000,3.691960,13.008368,22.922234,0.000000,0.000000
0.005000,43.756838,0.000000,3.757288,13.122979,22.922234,0.000000,0.000000
0.005000,43.822740,0.000000,3.823190,13.237590,22.922234,-0.000000,0.000000
0.005000,43.889214,0.000000,3.889664,13.352201,22.922234,-0.000000,0.000000
0.005000,43.956262,0.000000,3.956712,13.466812,22.922234,0.000000,0.000000
0.005000,44.023882,0.000000,4.024332,13.581424,22.922234,-0.000000,0.000000
0.005000,44.092076,0.000000,4.092526,13.696035,22.922234,0.000000,0.000000
