dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,85.000000,0.000000,0.000091,0.036367,7.273370,1454.673946,3.141593
0.005000,84.999851,0.000000,0.000455,0.109101,14.546739,1454.673946,3.141592
0.005000,84.999032,0.000000,0.001273,0.218201,21.820109,1454.673946,3.141590
0.005000,84.997578,0.000000,0.002728,0.363668,29.093479,1454.673946,3.141585
0.005000,84.995305,0.000000,0.005000,0.545503,36.366849,1454.673946,3.141579
0.005000,84.992032,0.000000,0.008273,0.763704,43.640218,1454.673946,3.141569
0.005000,84.987577,0.000000,0.012728,1.018272,50.913588,1454.673946,3.141555
0.005000,84.981758,0.000001,0.018547,1.309207,58.186958,1454.673946,3.141538
0.005000,84.974394,0.000001,0.025911,1.636508,65.460328,1454.673946,3.141516
0.005000,84.965302,0.000002,0.035003,2.000177,72.733697,1454.673946,3.141488
0.005000,84.954301,0.000003,0.046004,2.400212,80.007067,1454.673946,3.141455
0.005000,84.941209,0.000005,0.059096,2.836614,87.280437,1454.673946,3.141415
0.005000,84.925844,0.000008,0.074461,3.309383,94.553806,1454.673946,3.141368
0.005000,84.908024,0.000013,0.092281,3.818519,101.827176,1454.673946,3.141314
0.005000,84.887568,0.000019,0.112737,4.364022,109.100546,1454.673946,3.141251
0.005000,84.864293,0.000028,0.136012,4.945891,116.373916,1454.673946,3.141180
0.005000,84.838109,0.000040,0.162196,5.527761,116.373916,0.000000,3.141099
0.005000,84.809016,0.000055,0.191290,6.109631,116.373916,-0.000000,3.141009
0.005000,84.777013,0.000076,0.223292,6.691500,116.373916,0.000000,3.140909
0.005000,84.742101,0.000102,0.258205,7.273370,116.373916,-0.000000,3.140799
0.005000,84.704279,0.000134,0.296026,7.855239,116.373916,0.000000,3.140680
0.005000,84.663548,0.000174,0.336757,8.437109,116.373916,-0.000000,3.140550
0.005000,84.619908,0.000222,0.380397,9.018978,116.373916,0.000000,3.140410
0.005000,84.573359,0.000281,0.426947,9.600848,116.373916,0.000000,3.140260
0.005000,84.523900,0.000351,0.476406,10.182718,116.373916,-0.000000,3.140099
0.005000,84.471532,0.000433,0.528774,10.764587,116.373916,0.000000,3.139927
0.005000,84.416254,0.000530,0.584052,11.346457,116.373916,0.000000,3.139744
0.005000,84.358067,0.000644,0.642239,11.928326,116.373916,0.000000,3.139549
0.005000,84.296971,0.000775,0.703335,12.510196,116.373916,0.000000,3.139343
0.005000,84.232966,0.000926,0.767341,13.092066,116.373916,-0.000000,3.139125
0.005000,84.166051,0.001099,0.834256,13.673935,116.373916,0.000000,3.138894
0.005000,84.096227,0.001295,0.904080,14.255805,116.373916,0.000000,3.138651
0.005000,84.023493,0.001519,0.976814,14.837674,116.373916,-0.000000,3.138394
0.005000,83.947851,0.001771,1.052457,15.419544,116.373916,0.000000,3.138124
0.005000,83.869299,0.002054,1.131009,16.001413,116.373916,0.000000,3.137841
0.005000,83.787838,0.002372,1.212471,16.583283,116.373916,-0.000000,3.137543
0.005000,83.703467,0.002727,1.296842,17.165153,116.373916,0.000000,3.137231
0.005000,83.616188,0.003122,1.384122,17.747022,116.373916,0.000000,3.136904
0.005000,83.525999,0.003560,1.474312,18.328892,116.373916,-0.000000,3.136562
0.005000,83.432901,0.004045,1.567411,18.910761,116.373916,0.000000,3.136204
0.005000,83.336894,0.004580,1.663420,19.492631,116.373916,-0.000000,3.135829
0.005000,83.237978,0.005170,1.762337,20.074500,116.373916,0.000000,3.135438
0.005000,83.136153,0.005817,1.864165,20.656370,116.373916,-0.000000,3.135030
0.005000,83.031419,0.006527,1.968901,21.238240,116.373916,0.000000,3.134604
0.005000,82.923776,0.007303,2.076547,21.820109,116.373916,0.000000,3.134160
0.005000,82.813224,0.008150,2.187102,22.401979,116.373916,0.000000,3.133697
0.005000,82.699763,0.009073,2.300567,22.983848,116.373916,0.000000,3.133215
0.005000,82.583394,0.010077,2.416941,23.565718,116.373916,0.000000,3.132713
0.005000,82.464115,0.011168,2.536224,24.147588,116.373916,0.000000,3.132191
0.005000,82.341928,0.012349,2.658417,24.729457,116.373916,0.000000,3.131648
0.005000,82.216833,0.013629,2.783519,25.311327,116.373916,-0.000000,3.131083
0.005000,82.088829,0.015012,2.911530,25.893196,116.373916,0.000000,3.130496
0.005000,81.957917,0.016504,3.042451,26.475066,116.373916,0.000000,3.129886
0.005000,81.824097,0.018113,3.176281,27.056935,116.373916,0.000000,3.129253
0.005000,81.687368,0.019845,3.313020,27.638805,116.373916,0.000000,3.128595
0.005000,81.547732,0.021708,3.452669,28.220675,116.373916,0.000000,3.127913
0.005000,81.405188,0.023708,3.595227,28.802544,116.373916,-0.000000,3.127206
0.005000,81.259736,0.025854,3.740694,29.384414,116.373916,0.000000,3.126472
0.005000,81.111378,0.028154,3.889071,29.966283,116.373916,-0.000000,3.125711
0.005000,80.960111,0.030616,4.040357,30.548153,116.373916,0.000000,3.124923
0.005000,80.805938,0.033249,4.194552,31.130022,116.373916,-0.000000,3.124106
0.005000,80.648859,0.036062,4.351657,31.711892,116.373916,0.000000,3.123260
0.005000,80.488873,0.039066,4.511671,32.293762,116.373916,0.000000,3.122384
0.005000,80.325981,0.042269,4.674595,32.875631,116.373916,-0.000000,3.121477
0.005000,80.160183,0.045682,4.840428,33.457501,116.373916,0.000000,3.120539
0.005000,79.991480,0.049316,5.009170,34.039370,116.373916,0.000000,3.119569
0.005000,79.819872,0.053182,5.180821,34.621240,116.373916,-0.000000,3.118565
0.005000,79.645360,0.057291,5.355382,35.203109,116.373916,0.000000,3.117527
0.005000,79.467943,0.061657,5.532852,35.784979,116.373916,-0.000000,3.116454
0.005000,79.287623,0.066291,5.713232,36.366849,116.373916,0.000000,3.115345
0.005000,79.104400,0.071206,5.896521,36.948718,116.373916,-0.000000,3.114199
0.005000,78.918275,0.076415,6.082719,37.530588,116.373916,0.000000,3.113016
0.005000,78.729248,0.081934,6.271827,38.112457,116.373916,-0.000000,3.111794
0.005000,78.537320,0.087776,6.463844,38.694327,116.373916,0.000000,3.110533
0.005000,78.342491,0.093955,6.658770,39.276197,116.373916,0.000000,3.109231
0.005000,78.144764,0.100489,6.856606,39.858066,116.373916,0.000000,3.107887
0.005000,77.944137,0.107393,7.057351,40.439936,116.373916,-0.000000,3.106501
0.005000,77.740614,0.114683,7.261005,41.021805,116.373916,0.000000,3.105071
0.005000,77.534193,0.122377,7.467569,41.603675,116.373916,0.000000,3.103596
0.005000,77.324878,0.130493,7.677042,42.185544,116.373916,0.000000,3.102076
0.005000,77.112668,0.139050,7.889424,42.767414,116.373916,-0.000000,3.100509
0.005000,76.897565,0.148065,8.104716,43.349284,116.373916,0.000000,3.098894
0.005000,76.679570,0.157560,8.322917,43.931153,116.373916,0.000000,3.097230
0.005000,76.458686,0.167555,8.544027,44.513023,116.373916,-0.000000,3.095517
0.005000,76.234913,0.178070,8.768047,45.094892,116.373916,0.000000,3.093751
0.005000,76.008254,0.189128,8.994976,45.676762,116.373916,0.000000,3.091934
0.005000,75.778709,0.200751,9.224815,46.258631,116.373916,0.000000,3.090063
0.005000,75.546282,0.212962,9.457563,46.840501,116.373916,-0.000000,3.088137
0.005000,75.310974,0.225786,9.693220,47.422371,116.373916,0.000000,3.086156
0.005000,75.072788,0.239246,9.931786,48.004240,116.373916,0.000000,3.084117
0.005000,74.831725,0.253370,10.173262,48.586110,116.373916,-0.000000,3.082020
0.005000,74.587789,0.268182,10.417647,49.167979,116.373916,0.000000,3.079863
0.005000,74.340983,0.283711,10.664942,49.749849,116.373916,-0.000000,3.077646
0.005000,74.091309,0.299984,10.915146,50.331719,116.373916,0.000000,3.075366
0.005000,73.838770,0.317029,11.168259,50.913588,116.373916,-0.000000,3.073023
0.005000,73.583461,0.334871,11.424191,51.459091,109.100546,-1454.673946,3.070616
0.005000,73.325567,0.353526,11.682759,51.968227,101.827176,-1454.673946,3.068146
0.005000,73.065272,0.373009,11.943782,52.440996,94.553806,-1454.673946,3.065613
0.005000,72.802762,0.393335,12.207078,52.877398,87.280437,-1454.673946,3.063017
0.005000,72.538221,0.414516,12.472465,53.277433,80.007067,-1454.673946,3.060361
0.005000,72.271836,0.436566,12.739762,53.641102,72.733697,-1454.673946,3.057644
0.005000,72.003791,0.459495,13.008785,53.968403,65.460328,-1454.673946,3.054868
0.005000,71.734272,0.483312,13.279355,54.259338,58.186958,-1454.673946,3.052033
0.005000,71.463464,0.508024,13.551288,54.513906,50.913588,-1454.673946,3.049142
0.005000,71.191553,0.533638,13.824403,54.732107,43.640218,-1454.673946,3.046194
0.005000,70.918724,0.560157,14.098518,54.913941,36.366849,-1454.673946,3.043193
0.005000,70.645162,0.587583,14.373451,55.059409,29.093479,-1454.673946,3.040139
0.005000,70.371053,0.615917,14.649021,55.168509,21.820109,-1454.673946,3.037034
0.005000,70.096582,0.645157,14.925046,55.241243,14.546739,-1454.673946,3.033880
0.005000,69.821934,0.675299,15.201343,55.277610,7.273370,-1454.673946,3.030678
0.005000,69.547376,0.706327,15.477648,55.244576,-6.606831,-2776.040217,3.027433
0.005000,69.273176,0.738222,15.753698,55.175175,-13.880201,-1454.673946,3.024147
0.005000,68.999517,0.770971,16.029309,55.069407,-21.153571,-1454.673946,3.020822
0.005000,68.726584,0.804559,16.304301,54.927272,-28.426941,-1454.673946,3.017462
0.005000,68.454562,0.838968,16.578491,54.748771,-35.700310,-1454.673946,3.014068
0.005000,68.183634,0.874177,16.851698,54.533902,-42.973680,-1454.673946,3.010644
0.005000,67.913983,0.910163,17.123739,54.282667,-50.247050,-1454.673946,3.007193
0.005000,67.645793,0.946900,17.394433,53.995065,-57.520419,-1454.673946,3.003717
0.005000,67.379247,0.984359,17.663599,53.671096,-64.793789,-1454.673946,3.000219
0.005000,67.114528,1.022509,17.931053,53.310760,-72.067159,-1454.673946,2.996704
0.005000,66.851816,1.061314,18.196615,52.914058,-79.340529,-1454.673946,2.993173
0.005000,66.591295,1.100738,18.460103,52.480988,-86.613898,-1454.673946,2.989631
