dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,122.000000,58.000000,0.000091,0.036404,7.280824,1456.164786,3.141570
0.005000,122.000000,58.000000,0.000455,0.109212,14.561648,1456.164786,3.141577
0.005000,121.999986,58.000000,0.001274,0.218425,21.842472,1456.164786,3.141593
0.005000,121.998530,58.000000,0.002730,0.364041,29.123296,1456.164786,3.141621
0.005000,121.996255,58.000000,0.005006,0.546062,36.404120,1456.164786,3.141666
0.005000,121.992979,58.000000,0.008282,0.764487,43.684944,1456.164786,3.141730
0.005000,121.988519,57.999999,0.012741,1.019315,50.965768,1456.164786,3.141817
0.005000,121.982695,57.999997,0.018566,1.310548,58.246591,1456.164786,3.141931
0.005000,121.975323,57.999994,0.025938,1.638185,65.527415,1456.164786,3.142075
0.005000,121.966222,57.999989,0.035039,2.002227,72.808239,1456.164786,3.142252
0.005000,121.955209,57.999980,0.046051,2.402672,80.089063,1456.164786,3.142468
0.005000,121.942104,57.999967,0.059157,2.839521,87.369887,1456.164786,3.142724
0.005000,121.926723,57.999948,0.074537,3.312775,94.650711,1456.164786,3.143025
0.005000,121.908885,57.999919,0.092375,3.822433,101.931535,1456.164786,3.143374
0.005000,121.888408,57.999878,0.112853,4.368494,109.212359,1456.164786,3.143776
0.005000,121.865109,57.999822,0.136151,4.950960,116.493183,1456.164786,3.144233
0.005000,121.838899,57.999746,0.162362,5.533426,116.493183,0.000000,3.144748
0.005000,121.809775,57.999646,0.191486,6.115892,116.493183,0.000000,3.145320
0.005000,121.777740,57.999516,0.223521,6.698358,116.493183,0.000000,3.145951
0.005000,121.742792,57.999352,0.258469,7.280824,116.493183,-0.000000,3.146640
0.005000,121.704933,57.999147,0.296330,7.863290,116.493183,0.000000,3.147388
0.005000,121.664161,57.998894,0.337102,8.445756,116.493183,-0.000000,3.148195
0.005000,121.620477,57.998587,0.380787,9.028222,116.493183,0.000000,3.149060
0.005000,121.573881,57.998217,0.427384,9.610688,116.493183,-0.000000,3.149986
0.005000,121.524374,57.997777,0.476894,10.193154,116.493183,0.000000,3.150971
